ID,Photo,Title,Brand,Price,URL,Item_Date,Colors,Materials,Styles,Categories
5300544178,https://images1.vinted.net/t/01_026a2_uJ2Dq29HHikmLUhz3YDm2moJ/f800/1730243043.jpeg?s=3ca091cd00697a20e5942e52fe971d83615c85cd,C&A Pullover Gr.146/152,C&A,5.0,https://www.vinted.de/items/5300544178-ca-pullover-gr146152,2023-10-31,dark blue grey off-white,fleece,casual sporty,Tops
5300544193,https://images1.vinted.net/t/03_00d7f_xo4Mo3X7EyDfEiscKsvxQYt8/f800/1730243044.jpeg?s=770bc0c160f4ca293dfe227ab203e799e8cd3866,Kleid rot,Sonstiges,3.0,https://www.vinted.de/items/5300544193-kleid-rot,2023-10-31,,,,
5300544158,https://images1.vinted.net/t/02_01d11_D2biTs5QhUjDXfoqoRWmCFhm/f800/1730243042.jpeg?s=4ebb3313e1f7723ba67eb404c18e6ab44f577699,Verkaufe Panzerglas,Huawei,2.0,https://www.vinted.de/items/5300544158-verkaufe-panzerglas,2023-10-31,,,,
5300544062,https://images1.vinted.net/t/01_01c13_qf4u5DxmRT8ieBrD6aRcjKsh/f800/1730243038.jpeg?s=107f4c4a0898a4256aabce44120e0d322b754e24,Fila UL Wmn Ransom Gr. L OVP 125€,FILA,30.0,https://www.vinted.de/items/5300544062-fila-ul-wmn-ransom-gr-l-ovp-125eu,2023-10-31,,,,
5300544101,https://images1.vinted.net/t/04_025e4_5kHRTrpv2unVe6NSNKkETpev/f800/1730243039.jpeg?s=40bb23127892c44cd5d610f6fb577ee2c9f4ddf8,H&M Kuschelanzug Gr. 74 Wagenanzug Kuscheloverall,H&M,10.0,https://www.vinted.de/items/5300544101-hm-kuschelanzug-gr-74-wagenanzug-kuscheloverall,2023-10-31,White,Polyester Fleece,Casual Cozy Warm,['Baby Clothes'  'Sleepwear'  'Outerwear']
5300544090,https://images1.vinted.net/t/04_00df7_EBoDJHcF3rn4FGxMiCgoUMNZ/f800/1730243039.jpeg?s=8578e9012e08124fce951d00f4cb3fd532aa8b1b,Adidas Weste Größe L/XXL,Sonstiges,24.99,https://www.vinted.de/items/5300544090-adidas-weste-grosse-lxxl,2023-10-31,,,,
5300544100,https://images1.vinted.net/t/04_01aa9_je5CdSRd9qLwFcDhQW8aw5fA/f800/1730243039.jpeg?s=dda3a1393e5b4c53f8d9168f0ec770127ab402ef,Ikea alien plüschtier stofftier,IKEA,5.0,https://www.vinted.de/items/5300544100-ikea-alien-pluschtier-stofftier,2023-10-31,,,,
5300543996,https://images1.vinted.net/t/01_00c06_3uD6SJ61S91koZuVJaHHxkyF/f800/1730243035.jpeg?s=14bd690419743a30122b50ccd353bcea043e285a,festliches Set Sergent Major ( Weihnachten),Set,15.0,https://www.vinted.de/items/5300543996-festliches-set-sergent-major-weihnachten,2023-10-31,,,,
5300543953,https://images1.vinted.net/t/04_01ff6_d339hnHQXLg8HHyrKGS3Uudc/f800/1730243034.jpeg?s=bd41265a94f141bf4f750ee20b475f2124d90ced,Toller Nadelstreifen Woll Mantel Navy blau Zara,Zara,44.0,https://www.vinted.de/items/5300543953-toller-nadelstreifen-woll-mantel-navy-blau-zara,2023-10-31,Navy blue White,Wool,Formal Classic Professional,Outerwear
5300544003,https://images1.vinted.net/t/02_01f97_8CEdnr8sZ8f4Sv8Dey3HxdNd/f800/1730243036.jpeg?s=72cc836f393e7346c2b2e6f05a8b8b675602e9f5,"Wickelbodys mit Stramplerhosen von H&M, Gr. 56",H&M,7.0,https://www.vinted.de/items/5300544003-wickelbodys-mit-stramplerhosen-von-hm-gr-56,2023-10-31,White Gray,Cotton,Casual,Baby Clothes
